x,y,z
-9.176452623391468,-0.596709759243808,-43.542978620156646
-9.176452624247824,-1.0974536382127553,-47.03321776166281
-9.176452624190585,-1.5967097706326783,-46.60015663690865
-8.562527643429348,-1.596709761123691,-44.03321775994588
-9.176452623317186,-1.1053042702842504,-43.033217761633566
-8.790374742500717,-1.5967097573785054,-43.03321775989283
-9.176452623241294,-1.5967097554440386,-42.522985788062215
-9.17645262426237,-2.596709770384244,-46.533467618748546
-8.562409387668595,-2.5967097573984077,-43.033217756220616
-9.176452623165005,-2.0290065065491945,-42.03321775819251
-8.728725419845432,-2.596709753658601,-42.03321775618189
-9.17645262293809,-2.0967440821696073,-41.033217757940164
-8.743300424190238,-2.596709749932039,-41.0332177561785
-9.176452622711889,-2.1726679981220514,-40.033217757657326
-8.815422520972788,-2.596709746200446,-40.033217756161704
-9.176452622650178,-2.5967097445891767,-39.609156934544444
-9.176452624348073,-3.596709770358544,-46.526568258181214
-8.556126581126591,-3.5967097536736716,-42.03321775249679
-8.67010305947042,-3.5967097499384266,-41.03321775247025
-8.743335709994426,-3.5967097462067414,-40.0332177524532
-9.176452622719847,-3.5967097443068923,-39.533382738009095
-8.676507460593712,-4.596709768564317,-46.03321774874347
-9.17645262440676,-4.596709769900549,-46.40362676046789
-8.617607579973992,-4.59670974994301,-41.03321774875718
-8.743056760344189,-4.59670974620677,-40.03321774872798
-9.176452622807114,-4.59670974430621,-39.53319772146642
-9.176452624358348,-5.029971639858559,-46.03321774701304
-9.17645262430515,-5.596709766877794,-45.59221156127751
-8.609903322096216,-5.596709749943685,-41.03321774503368
-8.74304102480528,-5.59670974620677,-40.03321774500269
-9.176452622894425,-5.59670974430621,-39.53319771774113
-9.176452624378753,-6.5967097666584635,-45.53333551995456
-8.617623315774836,-6.59670974994301,-41.0332177413066
-8.743199811666273,-6.596709746206756,-40.03321774127736
-9.176452622981778,-6.59670974430685,-39.53337032906711
-9.17645262446597,-7.59670976665695,-45.5329302046448
-8.546891199395759,-7.5967097536744745,-42.03321773759778
-8.676572786382167,-7.596709749937865,-41.03321773756758
-8.806056962785078,-7.596709746201263,-40.033217737537434
-9.176452623084824,-7.596709744558595,-39.600948641076684
-9.176452624537543,-8.59670976640514,-45.46533424220979
-8.62407444609562,-8.596709753667739,-42.033217733854514
-8.796809183259029,-8.596709749927363,-41.0332177338143
-9.17645262338949,-8.59670974803629,-40.53448516689241
-9.176452623228226,-8.086425322340801,-40.03321773562686
-9.176452624479188,-9.080665148096159,-45.03321773192303
-8.750638949364657,-9.596709761107263,-44.03321773009976
-9.176452624390791,-9.596709762660112,-44.46003753133118
-8.684614168858388,-9.596709757387742,-43.033217730115126
-8.800971971970284,-9.596709753652291,-42.03321773008804
-9.176452623713747,-9.596709751827404,-41.55215388722718
-9.176452623548402,-9.086806795792654,-41.03321773190015
-9.176452624328517,-10.02165177767165,-44.03321772841758
-9.17645262410221,-10.096354990499094,-43.03321772813929
-9.176452623862259,-10.014819647418335,-42.033217728443034
-10.019259437656729,8.403290257629948,-39.03321779685961
-10.176452621598493,8.403290256958257,-39.217208275338635
-10.17645262154169,8.563215718459105,-39.03321779741878
-10.176452621511922,8.403290258343375,-38.845392593881115
-10.02954004710773,7.40329025390556,-40.033217793131925
-10.176452621909934,7.4032902533721625,-40.17984235822223
-10.176452621861005,7.5727104962279554,-40.03321779372886
-10.176452621576022,8.170021519850707,-39.033217795954016
-10.176452621825545,7.403290254722407,-39.81738889752887
-9.912450775649631,6.403290253895335,-40.0332177894339
-10.176452622035313,6.403290252763085,-40.343341232975945
-10.176452621890684,6.403290255077167,-39.722159744938836
-9.927192673785612,5.403290246446041,-42.033217785705176
-10.17645262257309,5.403290245555674,-42.27806603698991
-10.17645262249465,5.648737405281281,-42.0332177865615
-10.176452622242696,5.867760159861064,-41.033217787377424
-9.761364922393113,5.40329025015685,-41.03321778574379
-9.825688347453251,5.403290253887761,-40.03321778572881
-10.176452621956399,5.403290255422718,-39.62940156250261
-9.831068978499388,4.403290246437649,-42.03321778200227
-10.176452622682415,4.403290245203451,-42.37261521234177
-9.745082840876421,4.403290250155429,-41.033217782022284
-10.176452622240875,4.403290252268093,-40.47621571435593
-10.176452622092269,4.923990708630299,-40.03321778386161
-9.820439324656036,3.4032902464367183,-42.03321777827945
-10.176452622784849,3.4032902449614824,-42.43756901263259
-9.816180214926135,3.403290250161639,-41.033217778280445
-10.176452622359461,3.403290251767686,-40.61054264544509
-9.815591798658716,2.4032902389857185,-44.03321777455529
-10.17645262333609,2.403290237538627,-44.43012653454207
-10.176452623213162,2.7527737290074583,-44.033217775773196
-10.176452622969439,2.8775295921077486,-43.03321777623795
-9.75284098208067,2.4032902427055305,-43.0332177745699
-9.816007600195007,2.4032902464363346,-42.03321777455519
-10.176452622666478,2.4032902482524037,-41.5541690455284
-10.176452622499685,2.924416043650126,-41.03321777641261
-9.646534906816669,1.4032902315203728,-46.033217770869356
-10.176452623673324,1.4032902335398347,-45.503542287042364
-10.176452623527418,1.8201946847548243,-45.03321777229907
-9.63043974491302,1.4032902389695536,-44.03321777087311
-9.796847329824232,1.4032902427093674,-43.03321777083436
-10.176452622981717,1.403290244605543,-42.533114773919806
-10.176452622819964,1.9228405699541327,-42.03321777268145
-9.65702246359433,0.4032902277959991,-47.03321776714163
-10.176452624000039,0.4032902297094054,-46.53176627471112
-10.176452623841241,0.8925747469475027,-46.033217768843414
-9.603276239446132,0.4032902389671804,-44.03321776715414
-10.17645262326263,0.403290241507932,-43.36462436034344
-10.17645262315067,0.8018459983577486,-43.03321776850542
-9.880862221558345,0.4032902576178685,-39.03321776708951
-10.176452622352251,0.4032902560740155,-39.45457110716961
-10.176452622223463,0.7547116138448473,-39.033217768329834
-10.176452622156047,0.40329025921325723,-38.61188636138104
-9.999542224046309,-0.5967097758993845,-48.03321776333659
-10.176452624470574,-0.5967097764221734,-48.1776998990681
-10.176452624423856,-0.44692950244643725,-48.03321776385337
-10.176452624162133,-0.11601214032270946,-47.033217765086135
-10.17645262321438,0.07215544659993611,-43.033217765787114
-9.613780961895827,-0.5967097573066127,-43.03321776342641
-10.176452622995537,-0.08803513195016421,-42.03321776519036
-9.736427293450106,-0.5967097535706145,-42.03321776339785
-10.176452622763446,-0.09649994145729579,-41.033217765158824
-9.743005738651846,-0.5967097498447487,-41.033217763396316
-10.17645262252482,-0.030135649401927367,-40.03321776540605
-9.73533247486921,-0.5967097461201263,-40.0332177633981
-9.689747795986477,-0.5967097423988221,-39.033217763408715
-10.176452622059175,-0.03031874742009677,-38.03321776540537
-9.73562429874437,-0.5967097386695244,-38.033217763398035
-10.176452621838758,-0.1725039548764471,-37.03321776487569
-9.815399155078921,-0.5967097349372708,-37.03321776337946
-10.176452621777063,-0.5967097333259943,-36.609156941762194
-10.176452624452432,-0.7742114543507341,-48.03321776263415
-10.176452624249501,-1.1166644535551313,-47.033217761358415
-10.176452624209507,-1.5967097708481148,-46.681424947222695
-9.546977029560367,-1.596709753587156,-42.03321775971666
-9.60974119711318,-1.5967097498563874,-41.033217759702055
-9.617610917339334,-1.5967097461304078,-40.03321775970022
-9.669955239311093,-1.5967097424005487,-39.033217759688036
-9.676720604678849,-1.5967097386746687,-38.03321775968646
-9.743350967910374,-1.596709734943559,-37.03321775967095
-10.176452621846737,-1.5967097330438094,-36.53340849443339
-10.176452624277943,-2.596709770546127,-46.600359765579924
-9.617477402789518,-2.5967097424051317,-39.03321775597496
-9.676468834746629,-2.59670973867469,-38.03321775596123
-9.743188843363896,-2.5967097349435733,-37.03321775594569
-10.17645262193401,-2.596709733043184,-36.53324064402841
-10.176452624351324,-3.5967097703232156,-46.540523851057515
-9.609735474776244,-3.5967097424058068,-39.033217752251474
-9.676452622370562,-3.59670973867469,-38.03321775223594
-9.743188843451208,-3.5967097349435733,-37.0332177522204
-10.176452622021321,-3.596709733043184,-36.53324064030312
-10.176452624421401,-4.596709770047497,-46.46650966047309
-9.609716401377227,-4.596709742405807,-39.03321774852619
-9.676468834921252,-4.59670973867469,-38.03321774851065
-9.74333189468598,-4.596709734943559,-37.033217748495076
-10.176452622108668,-4.5967097330437525,-36.533393224468455
-10.176452624364176,-5.096736471314216,-46.03321774653149
-10.176452624306982,-5.596709766819792,-45.600080327829346
-9.609731660253601,-5.596709742405807,-39.03321774480089
-9.682968125474872,-5.596709738674122,-38.03321774478384
-9.806049332517432,-5.596709734938088,-37.03321774475519
-10.176452622211704,-5.596709733295349,-36.60093052848242
-10.176452624378765,-6.59670976657133,-45.53338368027471
-9.609884248231538,-6.5967097424057926,-39.033217741075575
-9.735440240125172,-6.596709738669539,-38.033217741046336
-10.176452622500861,-6.596709736524886,-37.46785290329717
-10.176452622355896,-6.095416552532697,-37.03321774281112
-10.176452624466005,-7.596709766570214,-45.53308374597691
-9.624196038785158,-7.596709742404542,-39.033217737346945
-9.805941567727132,-7.596709738663385,-38.03321773730463
-10.176452622620697,-7.596709737045273,-37.60754425241612
-10.176452624539612,-8.596709766350926,-45.47421914874576
-9.562569604779128,-8.596709746135211,-40.03321773363601
-9.790495858818758,-8.596709742390026,-39.03321773358294
-10.176452622923545,-8.596709740493864,-38.53326732455753
-10.176452622762568,-8.086448202986503,-38.03321773539395
-10.17645262448631,-9.162219560850644,-45.03321773138639
-10.176452624436346,-9.596709763301675,-44.65569335385226
-9.614103304134915,-9.596709749856004,-41.033217729898716
-9.799551950447494,-9.59670974611452,-40.03321772985554
-10.17645262324577,-9.596709744252479,-39.54221278592013
-10.176452623083602,-9.096663965989137,-39.0332177316306
-9.700715052662417,-10.596709761024314,-44.03321772615326
-10.17645262447939,-10.59670976259342,-44.46557074575685
-9.66899965936318,-10.596709757301795,-43.03321772616064
-9.748326288769022,-10.596709753569577,-42.033217726142176
-10.176452623794278,-10.596709751631607,-41.52303343801759
-10.176452623643636,-10.177543184865499,-41.03321772760401
-10.176452623397367,-10.023623961169505,-40.033217728177405
-9.906051623489475,-11.596709761006387,-44.03321772238016
-10.176452624530079,-11.596709762007436,-44.30827265395783
-10.176452624375054,-11.596709759527045,-43.64244776382111
-10.176452624195978,-11.17031434099772,-43.03321772390565
-10.176452623951107,-11.032420660514617,-42.033217724419345
-10.17645262449369,-11.913421186764026,-44.03321772113736
-11.176452621651842,8.403290256191973,-39.44634378841147
-11.176452621520054,8.811022267618682,-39.0332177981091
-11.176452621291437,8.762773980328348,-38.03321779792936
-10.7776765669405,8.40329026142146,-38.033217796683026
-11.17645262122829,8.403290262968824,-37.62719667842612
-10.358281120716128,7.403290253934259,-40.033217793055385
-10.639609321777243,7.403290257684112,-39.03321779298989
-11.176452621755528,7.403290255929996,-39.516667728777975
-10.800169929454569,7.403290261423422,-38.0332177929525
-11.176452621311094,7.40329026304093,-37.60784185444936
-10.56320284321555,6.40329025395215,-40.03321778928238
-11.176452621848725,6.4032902558358415,-39.5419429554604
-10.750719055446098,6.403290257693818,-39.03321778923872
-11.176452621613642,6.403290259597142,-38.53227460524067
-11.176452621453837,6.90275620383909,-38.033217791000254
-10.464827523333952,5.403290246492986,-42.03321778557999
-11.17645262237789,5.403290248766147,-41.43969857459888
-11.17645262225123,5.770033338048961,-41.03321778678053
-11.176452621996438,6.021549683937337,-40.033217787717504
-10.693309769034386,5.403290257688802,-39.0332177855268
-11.176452621701154,5.403290259593952,-38.53313195472583
-10.57710932273767,4.4032902465027846,-42.03321778182857
-11.176452622486867,4.403290248419523,-41.5327457129024
-10.553311333380407,4.40329025395129,-40.033217781834104
-10.736627563921502,4.403290257692582,-39.03321778179142
-11.176452621788227,4.403290259597753,-38.53211056580767
-10.674339280405547,3.4032902465112755,-42.03321777808063
-11.17645262260466,3.4032902479317926,-41.66366802668199
-10.618373856355902,3.4032902539569676,-40.033217778093665
-10.735283836896997,3.4032902576924684,-39.033217778066444
-11.176452621858116,3.4032902598765062,-38.45728432154283
-11.176452623326465,2.4032902377799275,-44.38878952106461
-11.176452623213008,2.754539933928754,-44.033217775546944
-11.176452622967291,2.9021229454665445,-43.033217776096734
-11.176452622722506,3.039051507541444,-42.03321777660683
-10.563198075426044,2.40329025022686,-41.03321777438122
-10.669838890928077,2.4032902539614653,-40.03321777435639
-10.682847962045344,2.4032902576878925,-39.03321777435336
-11.17645262179642,2.9790844814269803,-38.03321777638344
-10.735551819234388,2.40329026141778,-38.0332177743411
-11.17645262157602,2.836697095015552,-37.033217775853004
-10.806043609773042,2.4032902651492236,-37.03321777432468
-11.176452621499546,2.4032902670106324,-36.54223190387711
-10.60082720394712,1.4032902353289884,-45.03321777064717
-11.176452623445522,1.4032902372719747,-44.5251411027275
-10.556074128602631,1.4032902465009514,-42.033217770657586
-10.669562325696461,1.4032902502361466,-41.03321777063117
-10.669773087487556,1.4032902539614582,-40.03321777063112
-10.625053391209804,1.4032902576828405,-39.03321777064153
-10.669953331467696,1.403290261412053,-38.033217770631076
-10.683088287594728,1.4032902651384944,-37.03321777062801
-11.176452621424689,1.9032711954205297,-36.03321777237572
-10.796912178047933,1.403290268873718,-36.03321777060152
-11.176452621351931,1.403290270769432,-35.533236843999475
-10.620412813703297,0.40329023160540345,-46.03321776691732
-10.814247118280036,0.4032902353476189,-45.03321776687219
-11.176452623557024,0.40329023688495624,-44.629032471682876
-10.464427934464766,0.40329024276766035,-43.03321776695364
-10.601531014981447,0.4032902465049162,-42.033217766921716
-10.60953615696053,0.4032902502309099,-41.03321776691985
-10.547030434681801,0.40329025395074325,-40.033217766934406
-10.547053322399734,0.40329026140132385,-38.0332177669344
-10.617369636864169,0.40329026513275323,-37.03321776691803
-10.676709159946768,0.4032902688632234,-36.033217766904215
-11.176452621279957,0.8942570695071481,-35.03321776861685
-10.806051238876535,0.4032902725998113,-35.0332177668741
-11.176452621221957,0.40329027424602515,-34.599995949771255
-10.35343168937834,-0.596709775868483,-48.03321776325419
-10.676133143308107,-0.5967097721150196,-47.03321776317905
-11.176452624104753,-0.5967097704817377,-46.6065143099986
-11.176452623927615,-0.09669832425424829,-46.033217764925254
-11.17645262368185,0.05143781838705763,-45.033217765477104
-10.617642387573142,-0.5967097311419352,-36.033217763192674
-10.743199333141092,-0.5967097274056812,-35.03321776316344
-11.176452621293755,-0.5967097255057752,-34.53337035095319
-11.176452624489691,-1.200965452066157,-48.03321776081154
-10.779851901257643,-1.5967097758312505,-48.03321775942962
-11.176452624605696,-1.5967097770998393,-48.38304600259289
-10.542965876636051,-0.9722133144194984,-47.6382153966989
-11.176452624241232,-1.0219607791514136,-47.03321776147838
-10.582002627343172,-1.5967097721232406,-47.03321775947568
-10.609884247096488,-1.5967097311426102,-36.033217759469196
-10.74304102329188,-1.5967097274056954,-35.03321775943819
-11.176452621381031,-1.5967097255052067,-34.533217759337276
-10.827002513222396,-2.5967097758271365,-48.03321775569335
-11.176452624693013,-2.5967097770999388,-48.38307317858562
-10.659886347828433,-2.5967097721164407,-47.03321775573226
-10.609864220023155,-2.59670973114261,-36.033217755743905
-10.743041023379192,-2.5967097274056954,-35.0332177557129
-11.176452621468343,-2.5967097255052067,-34.533217755611986
-11.176452624646199,-2.9934802530915476,-48.0332177541339
-11.176452624430645,-3.1913524112314917,-47.03321775339677
-11.176452624384142,-3.5967097707610023,-46.681478345301
-10.609864220110467,-3.59670973114261,-36.033217752018615
-10.743041023466503,-3.5967097274056954,-35.03321775198761
-11.176452621555654,-3.596709725505214,-34.53321965923533
-11.17645262443719,-4.596709770212797,-46.53431971883401
-10.609899506147485,-4.59670973114261,-36.03321774829332
-10.743185982049908,-4.596709727405681,-35.03321774826229
-11.176452621643229,-4.596709725509406,-34.5343449912034
-11.176452624370786,-5.17242387967417,-46.0332177460167
-11.17645262432187,-5.596709766970683,-45.664021329488605
-10.624196037912043,-5.59670973114136,-36.033217744564695
-10.80596445503761,-5.596709727400203,-35.033217744522375
-11.176452621747616,-5.596709725782631,-34.607688264455646
-11.176452624380314,-6.596709766508816,-45.54003984993324
-10.553287491784431,-6.596709734872839,-37.03321774085592
-10.790457710972987,-6.596709731126843,-36.033217740800694
-11.176452622050425,-6.596709729230589,-35.53324253624305
-11.176452621889451,-6.0864291182369925,-35.03321774261177
-11.176452624466076,-7.596709766484018,-45.53338367631659
-10.676457390858559,-7.596709734862088,-37.03321773710195
-11.176452622353544,-7.5967097326835145,-36.46013004472479
-11.176452622211274,-7.105681899061892,-36.033217738814756
-11.176452624551835,-8.596709766459199,-45.52672035014257
-10.562570557987783,-8.596709738597319,-38.03321773340318
-10.800850854080636,-8.596709734851224,-37.0332177333477
-11.176452622476706,-8.5967097332571,-36.61410075938329
-10.668658244336257,-9.596709764665093,-45.03321772965319
-11.176452624612649,-9.596709766035204,-45.41290694614872
-10.562567697284976,-9.59670974232261,-39.03321772967789
-10.791552529815817,-9.596709738577331,-38.03321772962457
-11.176452622782262,-9.596709736749048,-37.55146247288212
-11.176452622615566,-9.069465166947339,-37.03321773149909
-11.176452624567904,-10.096751726290677,-45.03321772767215
-11.176452624522998,-10.596709763203819,-44.65286284452304
-10.552115427330136,-10.596709749774107,-41.033217725955026
-10.676469789585099,-10.59670974603796,-40.03321772592608
-10.80085371574387,-10.596709742301805,-39.03321772589712
-11.1764526231045,-10.596709740507862,-38.560463247355074
-11.176452622936493,-10.078464041522238,-38.03321772774028
-11.176452624580916,-11.596709762733525,-44.52661829581484
-10.553499209316215,-11.596709757224566,-43.033217722229416
-10.676419245399302,-11.59670975348854,-42.033217722200796
-10.800789820117643,-11.596709749752392,-41.03321772217184
-11.176452623653507,-11.59670974789497,-40.54342394461855
-11.17645262349667,-11.160975950828288,-40.03321772370761
-11.176452623251091,-11.014956965169404,-39.03321772425157
-10.701360690349247,-12.596709760936946,-44.0332177184697
-11.176452624653878,-12.596709762503934,-44.464988043066114
-10.729189860343467,-12.596709757209226,-43.03321771846322
-11.176452624186586,-12.596709755027256,-42.457982351537794
-11.176452624051205,-12.178870703151915,-42.033217719915655
-11.176452623804146,-12.015891573450062,-41.0332177205228
-10.825705516181188,-13.596709760926089,-44.033217714715455
-11.176452624723783,-13.596709762225416,-44.39022378763184
-10.816824900713982,-13.596709757201573,-43.03321771471752
-11.176452624312702,-13.596709755648149,-42.62465123971924
-11.176452624676562,-14.007911237946246,-44.03321771310195
-11.176452624444057,-14.011622934660409,-43.03321771308812
-11.931760771927657,10.403290268972803,-36.0332178038649
-12.17645262074056,10.403290268065838,-36.282414810033515
-12.176452620661081,10.649048325634794,-36.03321780472345
-12.176452620613983,10.403290270091077,-35.73876895126887
-11.904911978985183,9.403290268970458,-36.03321780014586
-12.176452620845613,9.403290267781983,-36.35861147684045
-12.176452620694278,9.40329027020335,-35.708630931796506
-12.176452621637038,8.403290256516158,-39.38275850680657
-12.17645262152508,8.753466115362244,-39.033217797661855
-12.1764526212805,8.888037194526987,-38.03321779816317
-12.176452621052782,8.829470151133137,-37.03321779794499
-11.75843714104849,8.403290265232378,-37.03321779645468
-12.17645262080337,9.0193867655762,-36.03321779865249
-12.176452620975986,8.403290267092999,-36.54355944064446
-12.176452621745394,7.403290256179432,-39.473146801115945
-11.684467300132383,7.40329026522592,-37.03321779274661
-12.176452621058989,7.403290267161921,-36.525058155180886
-12.17645262185759,6.403290255781272,-39.580026985378936
-11.54801271823817,6.403290261488721,-38.03321778905308
-11.72883318309323,6.403290265229799,-37.03321778901099
-12.176452621132436,6.40329026738376,-36.46550881979056
-11.583236679900438,5.403290250315926,-41.03321778531959
-12.17645262214787,5.403290252533793,-40.45176636916585
-12.176452622012484,5.8377747359045316,-40.03321778680006
-11.609640106325969,5.403290261494099,-38.033217785313454
-11.682935699354857,5.403290265225792,-37.03321778529639
-12.176452621074649,5.912353989697294,-36.03321778707789
-11.796882613794878,5.40329026896103,-36.033217785269855
-12.176452621000578,5.40329027089048,-35.52418076735921
-11.73365877624019,4.403290250329057,-41.03321778155929
-12.1764526222708,4.4032902519639165,-40.60474144783802
-11.60958193227998,4.403290261494092,-38.03321778158817
-11.676200851419708,4.403290265225202,-37.03321778157266
-11.683085426077014,4.403290268951096,-36.033217781571054
-12.176452620924106,4.969883442885475,-35.03321778356691
-11.735605224122992,4.4032902726809695,-35.03321778155883
-12.176452620703706,4.827520852006273,-34.03321778303657
-11.815376265760278,4.403290276413223,-34.03321778154026
-12.176452620641973,4.403290278025139,-33.60898529854603
-12.176452622559045,3.4032902487489594,-41.46774994325824
-12.176452622414324,3.902067639894085,-41.03321777958899
-11.537508949579205,3.403290261487804,-38.03321777787966
-11.617300018377136,3.4032902652200576,-37.03321777786108
-11.669819816423114,3.403290268949931,-36.03321777784886
-11.676688178617042,3.403290272675825,-35.033217777847256
-11.735605223977473,3.40329027640626,-34.03321777783354
-12.176452620696143,3.4032902785553887,-33.466647495748475
-11.573660837049829,2.403290239139217,-44.03321777414595
-12.176452623103089,2.403290241441283,-43.429389343829826
-12.176452622980253,2.7536701867647935,-43.033217775310874
-12.176452622735667,2.888302301085787,-42.03321777581242
-11.555999740521656,2.4032902689399975,-36.03321777415007
-11.669699653313728,2.403290272675214,-35.0332177741236
-11.683086379460292,2.403290276401677,-34.03321777412047
-12.176452620638887,2.9032673919864465,-33.03321777586817
-11.806043608841719,2.4032902801376963,-33.03321777409185
-12.176452620581667,2.4032902817839954,-32.599974976154044
-11.674314485513605,1.4032902391480064,-44.03321777039723
-12.176452623212686,1.4032902410846901,-43.52511058491655
-11.555999740376137,1.4032902726652878,-35.03321777042478
-11.669969542999752,1.4032902764005257,-34.03321777039824
